"id","name","cntrtyp_code","addr_line1","addr_line2","addr_line3","latitude","longitude","location_code","contact_phone","contact_person","number_of_kiosks","working_hours","per_kiosk_process_time","center_start_time","center_end_time","lunch_start_time","lunch_end_time","time_zone","holiday_loc_code","zone_code","lang_code","is_active","cr_by","cr_dtimes","upd_by","upd_dtimes","is_deleted","del_dtimes"
"11325",DSLXp7ilub,REG,DSLiq4JA5f,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-10 04:02:42.366,masterdata-test0,2024-05-10 06:03:05.522,true,2024-05-10 06:03:05.522
"11326",DSLFvJKNf0,REG,DSLyZY1y0j,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-10 04:02:57.563,masterdata-test0,2024-05-10 06:03:06.169,true,2024-05-10 06:03:06.169
"11327",DSLqZyie4J,REG,DSLuhYXer8,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-10 04:04:38.290,masterdata-test0,2024-05-10 06:03:07.005,true,2024-05-10 06:03:07.005
"11333",DSLlVKS7bw,REG,DSLZ4tJBrx,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-11 01:02:34.531,masterdata-testat0,2024-05-11 01:02:34.681,false,
"11332",DSLchAe2St,REG,DSLejUDJkq,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-11 01:02:20.467,masterdata-testat0,2024-05-11 01:02:46.965,true,2024-05-11 01:02:46.965
"11427",DSL4eRKWtw,REG,DSLLu9120F,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-15 04:03:19.035,masterdata-test0,2024-05-15 06:03:32.687,true,2024-05-15 06:03:32.687
"11451",DSLiofpiYm,REG,DSLMNAq140,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-16 04:23:03.222,masterdata-test0,2024-05-16 04:23:03.500,false,
"11346",DSLNtMtedW,REG,DSLUAaKB5S,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-11 04:34:21.694,masterdata-test0,2024-05-11 04:34:21.923,false,
"11349",DSLWBLKEsl,REG,DSLdexEioZ,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-11 04:34:33.436,masterdata-test0,2024-05-11 04:34:33.732,false,
"11343",DSLZVcszKp,REG,DSLgt2bXUK,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-11 04:02:41.472,masterdata-test0,2024-05-11 06:02:49.738,true,2024-05-11 06:02:49.738
"11344",DSLwtSe1si,REG,DSLT9pPZCV,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-11 04:02:55.168,masterdata-test0,2024-05-11 06:02:50.400,true,2024-05-11 06:02:50.400
"11345",DSL1Vx0Adm,REG,DSL0yyKibz,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-11 04:04:13.309,masterdata-test0,2024-05-11 06:02:50.992,true,2024-05-11 06:02:50.992
"11351",DSLysgcpL9,REG,DSLrFinpWE,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-12 01:02:26.228,masterdata-testat0,2024-05-12 01:02:26.435,false,
"11350",DSLDD032Bd,REG,DSLmga7n4V,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-12 01:02:12.673,masterdata-testat0,2024-05-12 01:02:38.592,true,2024-05-12 01:02:38.592
"11362",DSLGBlrRwa,REG,DSLShWWK8D,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-12 04:02:30.843,masterdata-test0,2024-05-12 06:02:28.970,true,2024-05-12 06:02:28.970
"11363",DSLaN2VtEi,REG,DSLwyAjLm7,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-12 04:03:49.342,masterdata-test0,2024-05-12 06:02:29.475,true,2024-05-12 06:02:29.475
"11364",DSLcEZfEVJ,REG,DSLzJLCY0U,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-12 04:22:06.434,masterdata-test0,2024-05-12 04:22:18.858,true,2024-05-12 04:22:18.858
"11365",DSLwEixT9w,REG,DSLaBkfzut,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-12 04:35:09.678,masterdata-test0,2024-05-12 04:35:09.834,false,
"11366",DSLxRm6P0f,REG,DSLl2yL1zV,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-12 04:35:10.644,masterdata-test0,2024-05-12 04:35:10.794,false,
"11367",DSLaESPpXA,REG,DSL1l6o9Sc,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-12 04:35:22.505,masterdata-test0,2024-05-12 04:35:22.656,false,
"11368",DSLsd8ZMWV,REG,DSLBF7TsS0,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-12 04:35:23.028,masterdata-test0,2024-05-12 04:35:23.210,false,
"11361",DSLr0GJa7a,REG,DSLgcC5D3A,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-12 04:02:17.106,masterdata-test0,2024-05-12 06:02:28.455,true,2024-05-12 06:02:28.455
"11370",DSLLB806UX,REG,DSL17LFlzt,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-13 01:02:42.812,masterdata-testat0,2024-05-13 01:02:43.007,false,
"11369",DSLMKgM48y,REG,DSLudoTsrC,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-13 01:02:29.183,masterdata-testat0,2024-05-13 01:02:55.378,true,2024-05-13 01:02:55.378
"12386",DSLeyh0mXa,REG,DSLRrp1LoT,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-06-09 04:02:37.902,masterdata-test0,2024-06-09 06:02:42.798,true,2024-06-09 06:02:42.798
"11387",Sasolburg,REG,ghhghjjh,gffhghggjhj,trtrtryty,"52.8450","87.6632","8308","545465657","1234567890",10,"9",00:15:00,09:30:00,18:30:00,12:30:00,13:30:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,"2409",2024-05-13 09:56:08.831,"2409",2024-05-14 09:52:06.505,false,
"11406",Brakpan,REG,kovandaplayam,kovandaplayam,kovandaplayam,"76.961632","11.004556","8303","9597397057",Aswin,4,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8202",eng,true,"2409",2024-05-14 09:24:09.097,"2409",2024-05-14 09:50:34.031,false,
"11431",DSLUmRN3yU,REG,DSLmWNzsKk,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-15 04:20:09.202,masterdata-test0,2024-05-15 04:20:09.468,false,
"11429",DSLZG694V4,REG,DSLEyi4ona,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-15 04:04:53.617,masterdata-test0,2024-05-15 06:03:33.960,true,2024-05-15 06:03:33.960
"11389",DSLu8VNRh7,REG,DSLhqVL47D,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-14 01:02:54.323,masterdata-testat0,2024-05-14 01:02:54.722,false,
"11383",DSL7pVjcuC,REG,DSL05Yr1lc,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-13 04:18:05.628,masterdata-test0,2024-05-13 04:18:05.818,false,
"11384",DSLVWcnKUP,REG,DSLeEPJUz6,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-13 04:18:07.781,masterdata-test0,2024-05-13 04:18:08.046,false,
"11385",DSLP201arD,REG,DSL9uNJPiM,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-13 04:18:28.048,masterdata-test0,2024-05-13 04:18:28.242,false,
"11386",DSLf8zPYed,REG,DSLrFZGk9d,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-13 04:18:30.132,masterdata-test0,2024-05-13 04:18:30.389,false,
"11380",DSLW4ihPCD,REG,DSLCWqdPTK,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-13 04:02:43.736,masterdata-test0,2024-05-13 06:02:57.930,true,2024-05-13 06:02:57.930
"11381",DSLKiGlAGm,REG,DSLA46rSrL,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-13 04:02:57.486,masterdata-test0,2024-05-13 06:02:58.540,true,2024-05-13 06:02:58.540
"11382",DSL70T3TBb,REG,DSLd4t9ATy,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-13 04:04:18.246,masterdata-test0,2024-05-13 06:02:59.064,true,2024-05-13 06:02:59.064
"11388",DSLbqC3V7N,REG,DSLc9ohhCy,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-14 01:02:38.235,masterdata-testat0,2024-05-14 01:03:07.479,true,2024-05-14 01:03:07.479
"11402",DSLiKa5jnF,REG,DSLFAdz03q,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-14 04:21:48.518,masterdata-test0,2024-05-14 04:21:48.716,false,
"11401",DSL6AnMAdp,REG,DSL1RoMeMf,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-14 04:04:47.289,masterdata-test0,2024-05-14 06:03:32.753,true,2024-05-14 06:03:32.753
"11403",DSLC0s0kST,REG,DSL1DPkosi,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-14 04:21:49.329,masterdata-test0,2024-05-14 04:21:49.587,false,
"11404",DSLXrfpx6S,REG,DSLScbvErc,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-14 04:22:03.586,masterdata-test0,2024-05-14 04:22:03.833,false,
"11399",DSLViCNUP6,REG,DSLpJWxhn6,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-14 04:03:10.608,masterdata-test0,2024-05-14 06:03:31.415,true,2024-05-14 06:03:31.415
"11400",DSLWpSPaLv,REG,DSLVixmN3G,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-14 04:03:24.868,masterdata-test0,2024-05-14 06:03:32.105,true,2024-05-14 06:03:32.105
"11405",Parys,REG,Hsr layout,Hsr layout,Hsr layout,"12.97194000","77.59369000","8306","9597397057",Aswin,3,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,"2409",2024-05-14 09:09:27.257,"2409",2024-05-14 09:51:19.020,false,
"11408",TamilNadu,REG,BLOCK 28,BLOCK 28,BLOCK 28,"12.971599","77.594566","8301","9597397057",Aswin,4,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,"2409",2024-05-14 10:05:43.920,"2409",2024-05-14 12:52:46.563,true,2024-05-14 12:52:46.563
"11407",TamilNadu,REG,BLOCK 28,BLOCK 28,BLOCK 28,"79.47882560","11.54053550","8307","9597397057",Aswin,4,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8202",eng,false,"2409",2024-05-14 09:57:10.145,"2409",2024-05-14 12:52:52.469,true,2024-05-14 12:52:52.469
"11416",DSLPqvGLft,REG,DSLSl16C5l,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-15 01:02:24.839,masterdata-testat0,2024-05-15 01:02:51.210,true,2024-05-15 01:02:51.210
"11430",DSLrm2fZ27,REG,DSLTAKK35k,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-15 04:20:08.937,masterdata-test0,2024-05-15 04:20:09.128,false,
"11432",DSLYbTRfmA,REG,DSLjvJ37r9,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-15 04:20:09.527,masterdata-test0,2024-05-15 04:20:09.756,false,
"11433",DSLALUiVbF,REG,DSLs0ngBaf,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-15 04:20:09.753,masterdata-test0,2024-05-15 04:20:10.043,false,
"11428",DSLAGxsrJ5,REG,DSLJsGVG8X,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-15 04:03:33.715,masterdata-test0,2024-05-15 06:03:33.360,true,2024-05-15 06:03:33.360
"11409",TamilNadu,REG,saravananagar,tvs nagar road ,koundampalayam,"11.048562","76.928954","8302","9597397057",Aswin,4,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8204",eng,false,"2409",2024-05-14 10:12:11.237,"2409",2024-05-14 12:52:41.351,true,2024-05-14 12:52:41.351
"11415",Nampa,REG,saravana nagar,tvs nagar road ,koundampalayam,"11.048562","76.928954","8308","9597397057",Aswin,5,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8204",eng,true,"2409",2024-05-14 10:29:14.998,"2409",2024-05-14 12:53:00.146,false,
"11414", Boise,REG,saravana nagar,tvs nagar road ,koundampalayam,"11.048562","76.928954","8307","9597397057",Aswin,4,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8204",eng,true,"2409",2024-05-14 10:26:34.166,"2409",2024-05-14 12:53:06.098,false,
"11413",Kahului,REG,saravana nagar,tvs nagar road ,koundampalayam,"11.048562","76.928954","8305","9597397057",Aswin,0,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,"2409",2024-05-14 10:23:39.906,"2409",2024-05-14 12:53:09.971,false,
"11412",Sasolburg,REG,saravana nagar,tvs nagar road ,koundampalayam,"11.048562","76.928954","8305","9597397057",Aswin,0,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,"2409",2024-05-14 10:22:53.587,"2409",2024-05-14 12:53:13.435,false,
"11411", Grahamstown,REG,Hsr layout,tvs nagar road ,BLOCK 28,"11.048562","76.928954","8304","9597397057",Aswin,4,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8202",eng,true,"2409",2024-05-14 10:18:16.194,"2409",2024-05-14 12:53:18.806,false,
"11410",Pretoria,REG,BLOCK 28,BLOCK 28,BLOCK 28,"11.048562","76.928954","8303","9597397057",Aswin,5,"9",00:45:00,09:30:00,18:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8202",eng,true,"2409",2024-05-14 10:14:22.135,"2409",2024-05-14 12:53:22.375,false,
"11417",DSLqG6fASG,REG,DSL4Lsox0n,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-15 01:02:38.593,masterdata-testat0,2024-05-15 01:02:38.783,false,
"11871",DSLzJGfEpN,REG,DSLX9KEmaU,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-27 01:09:59.823,masterdata-testat0,2024-05-27 01:10:12.925,true,2024-05-27 01:10:12.925
"11435",DSLo94X8g6,REG,DSLyzAgRJh,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-15 13:12:02.680,masterdata-testat0,2024-05-15 13:12:02.946,false,
"11434",DSLnhdgUMs,REG,DSLw1dvt4R,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-15 13:11:47.828,masterdata-testat0,2024-05-15 13:12:16.537,true,2024-05-15 13:12:16.537
"11437",DSLe2fu4GM,REG,DSLMm98Sfj,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-16 01:02:39.499,masterdata-testat0,2024-05-16 01:02:39.703,false,
"11436",DSLNbU6vNq,REG,DSL5xDKCLX,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-16 01:02:25.848,masterdata-testat0,2024-05-16 01:02:52.244,true,2024-05-16 01:02:52.244
